neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
Moabit Ost,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,180.0
Reuterstraße,Entire rental unit,Entire home/apt,1.6188275360863218,0.6983647374195179,0.73012556504314,1.1478177060711439,670.0
Brunnenstr. Nord,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,0.5634887202290602,400.0
Schillerpromenade,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,145.0
Blankenburg/Heinersdorf/Märchenland,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,120.0
Weißensee,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,210.0
Schöneberg-Nord,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,75.0
Helmholtzplatz,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,80.0
Karl-Marx-Allee-Nord,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,135.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,0.5634887202290602,425.0
Prenzlauer Berg Südwest,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,200.0
Lichtenrade,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,375.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,195.0
Tempelhof,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Otto-Suhr-Allee,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,160.0
Kurfürstendamm,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,245.0
West 1,Entire condo,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.6051692514551075,250.0
Alexanderplatz,Room in hotel,Hotel room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,195.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,1.7310379495469592,0.73012556504314,-0.6051692514551075,215.0
Schöneberg-Nord,Entire rental unit,Entire home/apt,3.3994767609930414,1.7310379495469592,4.1640709645041,4.653791621123647,820.0
Frankfurter Allee Nord,Private room in condo,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,120.0
Helmholtzplatz,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,996.61
nördliche Luisenstadt,Entire condo,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,1.1478177060711439,2127.79
Volkspark Wilmersdorf,Private room in casa particular,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,70.0
Rixdorf,Entire rental unit,Entire home/apt,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,135.0
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,195.0
nördliche Luisenstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,180.0
Pankow Zentrum,Entire rental unit,Entire home/apt,2.0639898423130014,2.7637111616744003,1.874774031530127,2.3164756777553115,555.0
Weißensee,Entire rental unit,Entire home/apt,5.6252882921264415,1.7310379495469592,1.874774031530127,9.328423507860318,4887.04
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,140.0
Prenzlauer Berg Nordwest,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,235.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,140.0
Karl-Marx-Allee-Süd,Entire serviced apartment,Entire home/apt,0.7285029236329619,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,4633.44
Neue Kantstraße,Entire rental unit,Entire home/apt,1.173665229859642,2.7637111616744003,1.874774031530127,0.5634887202290602,820.0
Kantstraße,Entire loft,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,485.0
Weißensee Ost,Entire rental unit,Entire home/apt,2.0639898423130014,-0.33430847470792335,0.73012556504314,1.7321466919132278,1857.29
Gatow / Kladow,Private room in guest suite,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
Nord 2,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,175.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,195.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,0.5634887202290602,580.0
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-1.559171367930834,-0.020840265613023688,380.0
Prenzlauer Berg Südwest,Room in aparthotel,Hotel room,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,300.0
Helmholtzplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,0.5634887202290602,155.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,170.0
Wedding Zentrum,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1060.34
Alexanderplatz,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,205.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Moabit West,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1827.79
Brunnenstr. Nord,Entire serviced apartment,Entire home/apt,0.7285029236329619,1.7310379495469592,0.73012556504314,0.5634887202290602,3393.7
Mahlsdorf,Entire bungalow,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,175.0
Regierungsviertel,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,-0.020840265613023688,255.0
Neuköllner Mitte/Zentrum,Entire rental unit,Entire home/apt,-0.6069839950470781,0.6983647374195179,-0.414522901443847,-0.6051692514551075,175.0
Karl-Marx-Allee-Süd,Private room in hostel,Private room,0.28334061740628186,-0.33430847470792335,-0.414522901443847,1.1478177060711439,360.0
Moabit Ost,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,1.1478177060711439,1760.75
Albrechtstr.,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,115.0
Tempelhofer Vorstadt,Entire loft,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,310.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,1.874774031530127,0.5634887202290602,390.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,1.7321466919132278,415.0
Prenzlauer Berg Süd,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,190.0
Albrechtstr.,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,235.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,470.32
nördliche Luisenstadt,Private room in rental unit,Private room,-0.6069839950470781,1.7310379495469592,-0.414522901443847,-0.6051692514551075,180.0
Altglienicke,Entire home,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,145.0
Südliche Friedrichstadt,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,135.0
Alt-Lichtenberg,Entire townhouse,Entire home/apt,0.7285029236329619,1.7310379495469592,3.019422498017114,-0.020840265613023688,545.0
Alexanderplatz,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,1.7321466919132278,510.0
Brunnenstr. Nord,Entire serviced apartment,Entire home/apt,0.7285029236329619,1.7310379495469592,0.73012556504314,0.5634887202290602,500.0
Reuterstraße,Entire rental unit,Entire home/apt,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,100.0
Schöneberg-Nord,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,140.0
Karlshorst,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,1.7321466919132278,390.0
Neu Lichtenberg,Entire rental unit,Entire home/apt,1.6188275360863218,-0.33430847470792335,0.73012556504314,1.7321466919132278,100.0
Prenzlauer Berg Nord,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,270.0
Brunnenstr. Süd,Entire condo,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,330.0
Prenzlauer Berg Ost,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-1.559171367930834,0.5634887202290602,4580.0
Friedrichsfelde Nord,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,165.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,1.173665229859642,2.7637111616744003,1.874774031530127,0.5634887202290602,660.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,200.0
Schöneberg-Nord,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,75.0
Otto-Suhr-Allee,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,80.0
Frankfurter Allee Süd FK,Private room in rental unit,Private room,-0.6069839950470781,1.7310379495469592,-0.414522901443847,-0.6051692514551075,700.91
Karlshorst,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Rixdorf,Entire rental unit,Entire home/apt,0.28334061740628186,0.6983647374195179,1.874774031530127,1.1478177060711439,515.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,2.0639898423130014,-0.33430847470792335,0.73012556504314,-0.020840265613023688,610.0
Friedrichshagen,Entire loft,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,135.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,220.0
Tempelhof,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,125.0
Neuköllner Mitte/Zentrum,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,185.0
Otto-Suhr-Allee,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
Brunnenstr. Nord,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,190.0
Nord 2,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1257.19
Tempelhof,Entire guesthouse,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,275.0
Helmholtzplatz,Entire loft,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,-0.020840265613023688,395.0
Alexanderplatz,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,600.0
Schloß Charlottenburg,Entire home,Entire home/apt,-0.1618216888203981,1.7310379495469592,0.73012556504314,1.7321466919132278,160.0
Reuterstraße,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,0.5634887202290602,370.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,430.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1451.68
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,1.1478177060711439,505.0
nördliche Luisenstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,436.03
Alexanderplatz,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,200.0
Schloß Charlottenburg,Entire rental unit,Entire home/apt,0.7285029236329619,0.6983647374195179,0.73012556504314,-1.1894982372971914,270.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,155.0
Tempelhof,Private room in rental unit,Private room,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,275.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,395.0
Tempelhofer Vorstadt,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,80.0
Alexanderplatz,Entire rental unit,Entire home/apt,1.6188275360863218,-0.33430847470792335,-0.414522901443847,1.7321466919132278,635.0
Halensee,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,1.1478177060711439,210.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,5.180125985899761,3.7963843738018417,7.598016363965062,7.575436550334066,1260.0
Prenzlauer Berg Nord,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,270.0
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,565.0
Frankfurter Allee Süd FK,Entire condo,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,280.0
Neu Lichtenberg,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,-0.414522901443847,-1.1894982372971914,260.0
Tempelhofer Vorstadt,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,565.93
südliche Luisenstadt,Entire rental unit,Entire home/apt,5.6252882921264415,1.7310379495469592,1.874774031530127,-1.1894982372971914,1300.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.020840265613023688,150.0
Oberschöneweide,Entire serviced apartment,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,125.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.020840265613023688,195.0
